% The first three columns are year, month and day. The remaining 12 columns are average windspeeds in knots at 12 locations in Ireland on that day.
% Start by using the 'loadtxt' function from numpy to read the data into an array.
62,1,1,9.29,3.42,11.54,3.50,2.21,1.96,10.41,2.79,3.54,5.17,4.38,nan
62,1,2,6.08,3.13,5.09,0.87,nan,0.33,8.46,0.00,0.54,4.54,1.96,7.71
62,1,3,7.75,4.46,6.04,3.17,3.58,0.42,4.58,0.00,3.08,0.92,0.58,nan
62,1,4,3.17,4.92,4.38,1.04,3.50,1.79,5.50,3.75,1.63,3.17,12.38,11.71
0,1,5,11.67,13.04,nan,4.79,11.42,8.96,15.29,10.75,9.13,11.87,nan,14.67
62,1,6,15.04,12.29,12.21,4.71,9.00,6.13,8.46,6.92,5.46,5.91,12.62,10.92
0,1,7,12.62,11.04,11.34,3.54,11.75,8.04,14.29,8.42,8.63,13.75,18.88,16.71
0,1,8,21.09,16.62,20.08,nan,17.41,11.71,17.71,13.50,nan,16.38,26.12,19.50
62,1,9,12.29,12.04,10.63,6.50,11.54,nan,15.29,8.87,10.29,14.50,18.63,21.75
62,1,10,21.62,20.88,16.46,10.04,15.71,10.96,14.29,12.17,9.00,nan,nan,16.79
62,1,11,29.71,25.46,20.67,17.75,23.09,nan,25.96,16.21,17.50,17.62,21.92,20.04
62,1,12,20.91,20.08,16.79,16.62,22.29,14.83,23.54,15.04,19.79,16.83,21.04,18.66
62,1,13,15.71,14.83,9.92,8.87,nan,9.67,19.70,10.63,13.21,12.96,19.46,nan
0,1,14,10.34,9.42,nan,5.00,8.58,6.25,12.42,6.79,7.17,8.25,11.25,12.50
0,1,15,31.13,22.34,26.25,18.25,20.54,17.25,20.38,16.83,16.96,21.67,25.88,23.13
62,1,16,27.79,26.54,19.83,nan,20.46,16.25,19.75,16.71,14.29,20.08,29.42,26.50
62,1,17,20.54,14.79,19.46,12.83,18.41,13.88,22.79,12.75,15.63,19.38,18.66,nan
62,1,18,13.33,9.96,10.63,4.12,8.75,8.00,12.46,7.67,7.41,10.00,13.67,13.25
62,1,19,10.46,9.54,nan,5.00,nan,9.42,16.08,10.04,10.54,13.00,19.00,19.92
62,1,20,11.46,10.17,9.75,3.00,9.46,6.75,nan,8.04,6.67,12.04,13.92,14.42
62,1,21,19.29,18.79,17.41,11.63,15.67,12.12,17.29,15.34,14.09,17.92,26.00,21.92
62,1,22,20.54,21.42,14.33,14.29,22.25,12.92,23.25,16.92,16.88,15.67,26.67,27.00
0,1,23,14.58,15.75,12.50,5.04,10.83,8.38,12.71,6.87,nan,8.63,12.54,11.83
62,1,24,24.13,19.55,18.66,12.62,16.17,12.96,17.25,15.29,12.96,13.75,19.75,12.46
0,1,25,12.92,13.29,12.96,7.75,13.04,10.92,18.29,9.59,13.04,11.54,16.38,10.58
62,1,26,5.96,4.08,4.92,2.13,4.54,3.08,7.41,1.92,4.04,4.08,4.29,7.08
62,1,27,4.46,7.96,8.12,1.83,5.46,2.71,5.17,nan,5.33,4.25,5.13,3.25
62,1,28,0.67,4.50,2.96,0.87,1.38,1.21,3.63,1.54,1.71,1.42,nan,6.79
62,1,29,7.67,7.58,nan,5.13,5.88,5.83,2.17,6.17,6.38,5.71,16.96,13.62
62,1,30,14.12,12.83,12.87,5.25,10.96,9.38,13.33,15.25,9.87,15.54,24.37,20.17
62,1,31,21.96,17.25,18.75,12.08,16.50,12.25,nan,17.00,15.87,17.58,23.13,22.25
0,2,1,19.12,13.96,12.21,10.58,15.71,10.63,15.71,11.08,nan,nan,17.67,22.71
0,2,2,7.67,10.29,8.83,5.09,10.00,7.17,13.17,6.29,8.58,nan,11.71,11.96
62,2,3,14.92,11.54,11.67,6.71,13.50,10.04,15.96,11.46,12.42,12.12,18.58,20.71
62,2,4,20.30,16.96,17.83,11.08,19.46,13.25,18.88,11.29,15.34,13.83,17.08,17.21
0,2,5,13.83,12.75,12.71,7.62,12.12,nan,15.75,11.83,12.17,12.38,19.29,19.95
62,2,6,21.84,18.29,20.25,12.12,18.79,12.29,18.75,18.41,nan,nan,28.12,23.16
0,2,7,30.13,25.17,21.17,16.62,22.58,16.29,25.00,20.00,20.71,20.67,27.04,25.29
62,2,8,10.92,7.25,11.42,5.79,7.75,5.58,8.21,5.58,6.83,7.54,10.13,11.21
62,2,9,9.21,7.38,7.96,4.04,10.50,6.46,12.08,7.71,8.17,8.54,14.29,14.46
62,2,10,14.42,11.21,10.08,nan,13.08,8.21,14.96,10.17,11.54,12.38,16.62,20.88
62,2,11,18.38,14.42,15.59,12.79,21.00,14.67,24.41,17.33,19.04,18.38,28.04,29.08
62,2,12,29.17,22.63,21.34,22.88,30.00,20.58,29.54,21.92,25.29,22.37,25.84,28.91
0,2,13,26.30,23.38,17.29,12.62,17.21,10.08,15.79,11.87,10.29,nan,19.50,21.71
62,2,14,12.96,7.50,nan,6.96,8.50,5.54,11.71,3.33,7.46,7.62,10.25,13.62
0,2,15,13.21,10.67,12.08,10.37,18.00,13.67,23.45,17.83,16.50,16.42,21.92,25.75
62,2,16,26.04,16.83,15.46,18.16,23.42,19.29,28.84,20.75,24.79,25.00,25.33,33.50
0,2,17,12.87,4.75,9.00,5.13,10.04,6.42,14.12,8.21,8.96,8.67,10.41,14.25
62,2,18,5.79,5.83,6.46,3.50,6.63,5.63,8.29,5.63,5.79,7.96,13.08,12.29
0,2,19,10.54,nan,8.79,3.21,7.96,4.17,7.92,5.58,4.83,nan,14.17,8.71
0,2,20,5.66,6.67,4.29,1.46,7.21,3.29,1.46,2.04,1.63,2.08,6.25,3.04
62,2,21,7.41,5.91,nan,nan,3.08,4.00,7.04,3.71,5.29,6.17,7.46,8.00
0,2,22,15.75,6.58,17.50,6.29,9.62,7.96,15.29,8.25,10.92,9.21,10.13,10.34
62,2,23,17.50,7.62,19.58,6.96,12.12,8.67,20.21,10.25,13.83,9.54,15.29,10.75
62,2,24,13.92,8.58,21.37,8.79,11.75,9.29,18.12,10.13,11.00,nan,11.46,12.50
0,2,25,16.00,13.37,25.92,12.33,15.34,nan,22.63,13.13,12.46,12.42,15.75,25.08
62,2,26,17.88,15.50,27.16,12.38,14.88,10.58,25.62,16.13,nan,15.37,19.79,27.88
62,2,27,18.91,13.33,26.92,13.00,15.63,11.00,26.87,17.04,14.33,14.29,21.59,27.25
62,2,28,13.00,9.29,19.21,6.50,11.12,6.04,13.88,9.04,7.08,9.33,10.96,15.75
62,3,1,8.21,4.83,9.00,4.83,nan,2.21,7.96,1.87,4.08,3.92,4.08,5.41
62,3,2,8.08,7.29,6.54,3.08,8.71,4.63,9.59,6.17,4.29,5.63,11.42,14.96
0,3,3,11.50,6.00,12.50,4.63,7.67,4.21,6.71,nan,6.13,5.91,7.58,12.96
62,3,4,10.29,5.33,13.50,6.13,6.46,2.71,5.33,3.79,4.46,nan,2.71,7.08
0,3,5,6.63,3.96,5.88,2.04,3.29,3.08,5.79,1.63,1.67,2.79,2.67,2.46
0,3,6,15.09,14.37,7.92,5.04,12.62,6.92,8.00,8.42,3.92,5.13,10.75,5.29
62,3,7,35.80,31.63,30.37,20.79,32.42,24.25,29.58,23.29,19.08,20.75,21.37,18.16
0,3,8,13.29,11.67,21.29,9.38,14.75,nan,18.00,12.75,8.75,10.92,13.46,14.71
62,3,9,8.54,7.17,11.08,3.83,7.96,4.96,9.00,6.58,4.08,4.42,5.83,6.63
62,3,10,15.50,nan,5.33,4.38,11.00,2.17,3.83,2.04,3.04,6.13,2.21,10.96
62,3,11,5.46,2.88,6.54,3.58,6.00,5.71,nan,9.67,9.83,7.75,7.87,nan
0,3,12,6.54,nan,14.62,4.75,nan,5.29,7.71,6.58,6.38,6.17,8.67,9.29
0,3,13,6.71,4.21,7.41,5.04,6.00,2.88,nan,5.46,4.67,5.29,4.29,9.62
0,3,14,5.50,9.92,3.88,2.08,8.71,2.17,4.00,3.50,1.71,2.04,6.67,4.67
62,3,15,15.79,10.83,21.37,10.13,15.75,14.67,16.54,12.87,12.38,15.34,nan,21.09
62,3,16,7.00,4.46,18.38,6.38,nan,nan,12.58,5.83,8.42,12.46,8.71,18.16
62,3,17,12.71,10.67,11.67,5.75,11.71,8.21,7.71,7.75,6.58,7.67,7.79,11.50
62,3,18,14.71,11.08,11.83,4.50,11.00,5.33,5.79,7.67,6.04,5.96,7.83,6.75
62,3,19,10.92,7.87,13.70,5.41,8.29,5.54,9.04,6.54,5.66,6.04,9.21,5.21
62,3,20,9.21,7.38,14.12,2.29,5.91,1.92,7.67,5.96,5.66,6.34,10.83,12.42
62,3,21,10.13,5.66,16.08,4.92,5.83,3.71,6.71,3.00,3.83,nan,3.63,6.67
62,3,22,4.33,2.25,5.66,2.88,5.29,2.46,5.96,4.04,3.83,5.75,5.50,10.46
62,3,23,9.42,6.50,16.42,7.04,7.83,nan,9.42,5.41,6.25,6.00,9.92,9.79
62,3,24,6.83,3.21,8.25,3.71,5.96,1.00,3.50,nan,1.46,3.13,6.17,8.96
0,3,25,17.67,14.62,14.88,10.58,17.92,13.37,19.41,17.83,16.25,18.46,22.46,nan
62,3,26,12.92,8.21,8.92,11.12,12.50,9.67,14.88,9.54,13.50,11.79,11.92,13.17
62,3,27,6.92,3.83,5.91,5.88,6.58,4.96,9.92,5.75,6.29,10.54,nan,13.13
62,3,28,14.83,14.12,16.42,9.00,14.33,nan,13.54,11.46,9.79,nan,16.21,16.50
0,3,29,16.66,13.17,14.71,8.71,12.17,8.71,10.83,9.79,8.63,10.17,14.88,18.63
62,3,30,13.92,6.50,9.83,8.87,12.38,8.46,13.75,9.13,10.37,11.08,11.00,nan
62,3,31,18.21,15.46,11.42,11.75,17.88,10.96,16.42,10.83,12.83,11.38,17.79,nan
0,4,1,14.33,12.25,11.87,10.37,14.92,11.00,19.79,11.67,14.09,15.46,nan,23.58
62,4,2,26.75,20.25,24.00,13.59,nan,12.79,20.83,nan,14.12,16.25,18.75,16.08
62,4,3,17.71,10.46,7.12,8.25,12.62,7.75,10.67,9.50,8.71,10.34,13.17,12.08
62,4,4,29.04,23.75,15.63,15.71,nan,16.75,17.83,20.54,16.08,14.62,23.91,13.83
62,4,5,28.33,16.38,18.08,17.88,21.21,15.16,22.42,18.05,20.83,18.34,nan,18.16
62,4,6,14.37,12.87,12.29,10.29,14.79,9.79,17.08,10.79,13.21,11.92,16.96,20.12
62,4,7,19.29,nan,17.67,11.96,19.29,12.79,nan,12.75,16.83,nan,16.88,17.41
62,4,8,32.58,nan,17.88,16.92,nan,14.17,18.25,15.71,15.41,13.04,22.46,14.67
62,4,9,17.21,11.63,10.79,10.37,16.17,10.04,16.21,12.50,12.92,12.87,14.46,15.25
62,4,10,10.13,6.67,7.58,4.96,nan,5.41,12.04,8.67,9.04,9.00,10.37,14.42
62,4,11,8.79,5.58,9.67,7.41,11.21,9.42,14.12,8.75,10.34,12.96,10.17,15.71
62,4,12,4.58,5.58,5.88,1.58,3.96,2.50,nan,3.96,2.92,4.42,6.21,7.21
0,4,13,8.92,5.58,13.79,3.75,7.33,4.21,6.58,6.25,5.66,4.71,7.29,13.08
62,4,14,11.67,10.37,13.33,4.54,7.96,nan,11.42,9.21,9.21,9.21,9.59,15.79
0,4,15,13.04,nan,23.13,nan,9.67,8.75,13.83,nan,10.08,9.50,8.63,14.09
62,4,16,10.17,8.92,27.04,10.88,9.75,8.92,15.34,8.38,8.75,12.42,10.17,13.33
62,4,17,10.41,nan,20.12,9.46,7.54,8.29,14.83,8.63,7.21,12.87,11.12,11.63
62,4,18,10.13,8.17,12.79,6.58,8.92,7.33,11.71,8.63,8.17,11.92,11.17,12.12
62,4,19,5.58,4.38,6.79,3.63,4.92,3.58,nan,2.71,2.42,5.21,7.29,7.50
62,4,20,8.58,8.83,8.79,4.21,8.92,5.71,6.17,8.21,5.58,7.41,14.37,10.25
62,4,21,5.75,5.09,7.54,2.25,5.13,3.33,3.58,2.62,2.75,2.92,4.63,7.46
62,4,22,9.96,14.83,9.59,7.38,nan,7.92,8.58,8.79,7.46,7.71,11.63,7.08
62,4,23,7.50,7.33,nan,5.54,9.59,7.38,8.96,7.54,5.91,7.96,10.25,12.58
62,4,24,5.71,5.46,5.29,2.04,4.08,2.33,5.79,4.92,3.46,4.50,11.75,5.63
62,4,25,4.04,8.29,4.08,2.04,4.54,3.79,5.83,9.17,4.00,6.25,19.00,11.54
62,4,26,3.58,2.75,4.63,1.13,2.96,2.42,7.67,3.04,3.58,6.87,7.71,7.79
62,4,27,6.17,1.42,12.25,3.25,3.46,5.63,6.42,2.79,5.37,3.37,8.50,4.33
62,4,28,4.75,2.92,10.08,2.71,3.21,3.29,5.17,3.00,4.50,3.17,9.17,2.21
62,4,29,9.17,7.62,8.54,3.79,6.46,4.79,5.37,6.54,6.75,5.13,6.46,5.91
62,4,30,6.58,9.71,8.79,4.71,6.08,5.46,nan,5.63,5.75,4.67,6.92,2.58
62,5,1,9.62,9.54,3.58,3.33,8.75,3.75,2.25,2.58,1.67,2.37,7.29,3.25
62,5,2,9.83,11.17,5.46,4.33,9.75,4.42,4.00,nan,3.54,4.79,6.79,5.29
0,5,3,9.50,8.33,6.46,4.83,7.38,3.71,3.50,3.13,3.67,4.08,3.63,3.33
62,5,4,5.54,8.21,8.50,3.46,5.17,1.75,5.83,0.54,2.62,3.42,5.71,3.37
62,5,5,11.67,11.79,12.58,7.12,10.96,8.08,8.79,11.17,6.04,7.62,14.54,12.42
0,5,6,14.25,8.38,14.96,6.04,6.63,nan,nan,7.41,5.13,7.29,15.09,5.63
0,5,7,16.88,15.67,16.50,11.38,13.67,10.67,14.09,nan,10.29,10.41,18.21,11.50
0,5,8,12.75,nan,13.08,8.17,9.96,6.71,11.34,9.13,6.29,8.87,14.83,nan
62,5,9,8.63,8.25,9.59,1.87,7.87,3.71,7.04,6.29,3.54,4.04,nan,6.29
62,5,10,14.92,11.79,9.21,4.08,10.92,5.88,5.96,4.58,3.42,4.04,5.71,8.00
0,5,11,14.96,14.25,12.67,8.75,11.79,7.67,11.04,11.54,nan,9.83,12.08,13.75
62,5,12,16.25,12.62,15.41,10.79,12.50,nan,10.46,12.08,10.92,13.00,12.29,14.54
0,5,13,12.42,10.21,6.67,6.83,9.50,6.46,8.75,7.33,7.83,10.00,9.38,9.83
62,5,14,17.58,9.46,11.04,10.00,13.25,9.21,13.79,11.08,10.17,10.46,10.63,14.79
62,5,15,13.42,9.75,nan,7.00,12.87,nan,9.83,10.25,8.50,9.25,13.92,15.34
62,5,16,20.17,16.42,16.08,14.62,23.50,16.00,23.25,19.95,20.00,20.04,nan,32.17
62,5,17,14.00,14.00,11.50,11.25,17.33,12.17,18.05,13.13,13.59,12.87,17.88,25.25
62,5,18,14.75,12.17,10.96,7.29,10.79,6.54,11.21,8.08,5.96,8.63,11.54,10.37
0,5,19,21.04,11.04,15.87,12.29,16.66,10.75,17.12,12.46,14.29,14.09,14.00,17.00
62,5,20,17.21,13.67,15.50,7.96,13.29,9.33,12.42,8.58,9.96,10.34,12.50,14.09
62,5,21,18.63,13.17,11.08,7.79,15.41,9.79,11.63,10.29,9.38,8.75,13.25,13.67
0,5,22,16.96,15.04,12.42,11.67,18.66,13.13,16.00,13.59,13.50,15.83,18.91,16.38
62,5,23,12.87,10.00,11.25,8.83,14.50,10.17,16.42,12.33,12.00,12.67,14.62,18.79
62,5,24,10.13,9.33,nan,nan,9.29,6.21,11.67,10.21,8.75,12.83,11.04,18.41
62,5,25,9.59,10.79,17.67,6.83,9.79,6.34,8.00,10.25,7.38,11.08,12.92,18.46
62,5,26,5.91,8.79,17.04,5.83,8.08,4.42,7.46,8.50,4.67,6.92,14.42,13.75
62,5,27,6.13,7.62,19.87,7.50,8.04,5.91,9.92,7.92,6.50,nan,12.50,10.46
62,5,28,10.58,8.75,10.17,7.96,nan,4.00,6.83,nan,6.21,7.46,9.42,11.54
62,5,29,11.34,9.25,7.62,5.63,10.17,5.79,6.75,9.50,6.34,9.83,10.96,13.88
62,5,30,6.71,7.87,6.42,4.54,7.46,4.08,7.17,6.42,6.54,nan,8.00,16.79
62,5,31,10.88,8.46,20.12,6.58,7.92,5.33,7.83,8.12,6.79,9.83,9.17,14.09
0,6,1,5.88,6.29,8.67,5.21,5.00,4.25,5.91,5.41,nan,9.25,5.25,10.71
0,6,2,4.96,4.63,5.75,2.58,3.92,1.08,3.17,2.79,2.42,1.29,4.12,5.66
62,6,3,5.58,10.37,4.96,2.29,7.17,3.08,3.00,5.41,nan,4.17,7.67,9.46
62,6,4,8.79,11.67,nan,5.46,10.92,6.00,3.33,8.92,4.50,7.21,7.04,8.71
62,6,5,10.00,12.12,7.67,6.71,12.75,nan,8.21,11.67,8.00,10.08,13.17,14.79
62,6,6,7.67,10.83,nan,5.37,10.63,6.79,6.08,10.29,5.96,7.54,15.34,9.79
62,6,7,5.17,7.00,4.00,4.83,6.75,5.71,3.83,5.21,3.58,4.58,12.25,5.50
62,6,8,2.54,4.29,5.71,2.92,4.67,3.46,5.41,5.83,4.63,5.50,8.79,4.29
0,6,9,6.87,5.50,6.54,nan,4.50,4.04,8.29,4.29,5.37,nan,9.04,13.04
62,6,10,8.87,5.25,9.08,4.58,4.54,5.29,6.50,5.04,5.33,8.79,6.96,nan
62,6,11,8.08,7.87,9.13,4.42,8.83,4.79,7.96,9.59,6.17,8.17,12.96,8.63
0,6,12,10.54,5.37,12.92,4.21,7.46,5.83,9.08,7.17,6.79,8.08,8.58,11.92
62,6,13,9.46,13.96,11.71,7.29,10.50,7.96,9.62,14.04,7.92,11.63,23.29,16.75
62,6,14,14.71,13.21,16.17,8.25,17.33,11.38,14.00,16.62,13.67,17.50,24.41,26.71
62,6,15,1.00,5.09,6.46,1.21,5.25,4.04,nan,8.08,6.21,7.12,13.50,11.54
62,6,16,5.75,nan,8.08,3.67,7.71,4.42,8.42,7.58,7.38,8.00,13.17,15.37
62,6,17,13.83,15.59,10.21,8.63,14.54,9.59,10.37,10.67,10.63,9.29,14.04,13.83
62,6,18,22.13,21.04,22.54,16.50,23.50,14.12,21.50,21.92,18.96,21.79,29.79,26.58
0,6,19,18.38,15.12,18.91,15.09,23.04,16.38,23.42,18.84,20.25,18.91,25.62,28.38
62,6,20,11.42,9.71,12.75,6.25,8.83,6.25,12.54,10.21,9.42,10.71,14.33,19.70
62,6,21,17.58,16.42,19.83,11.67,15.34,10.96,16.04,15.71,12.58,15.87,18.79,19.55
62,6,22,13.33,10.13,12.96,8.67,15.79,10.13,13.67,11.38,13.29,12.92,18.75,23.71
62,6,23,11.71,16.21,13.33,10.04,15.75,11.79,16.66,15.04,nan,14.50,24.46,23.04
