% The first three columns are year, month and day. The remaining 12 columns are average windspeeds in knots at 12 locations in Ireland on that day.
% Start by using the 'loadtxt' function from numpy to read the data into an array.
67,1,1,6.46,4.46,6.50,3.21,6.67,nan,11.38,3.83,7.71,9.08,10.67,20.91
67,1,2,8.29,6.34,8.54,1.75,3.33,0.33,8.29,0.58,3.92,5.04,2.75,17.46
67,1,3,5.09,4.29,nan,0.46,3.21,0.50,5.66,0.25,2.50,5.09,2.54,15.96
67,1,4,10.75,13.29,8.21,1.33,8.63,0.79,5.63,0.71,1.87,nan,3.37,11.92
67,1,5,10.92,nan,12.67,5.41,6.25,2.62,6.87,1.67,4.88,6.50,4.54,11.67
0,1,6,11.08,8.67,7.33,3.63,8.92,6.25,10.63,4.42,7.75,8.00,9.92,12.92
0,1,7,12.12,13.54,12.87,6.13,9.87,6.13,8.63,7.71,7.75,8.25,15.79,17.75
67,1,8,9.79,6.42,10.25,4.29,6.96,2.54,6.34,3.92,3.96,3.37,9.00,12.04
67,1,9,8.33,3.33,7.21,nan,4.17,1.42,7.33,0.37,2.75,nan,nan,7.96
67,1,10,11.34,5.09,7.29,3.33,6.00,4.96,11.00,7.29,7.87,7.79,12.33,14.58
0,1,11,17.33,9.38,9.62,8.46,6.34,5.63,9.59,6.83,7.71,11.79,10.21,15.54
67,1,12,8.38,4.17,5.83,5.66,7.41,4.29,9.54,4.58,7.96,7.41,8.96,15.71
67,1,13,4.58,3.79,5.17,2.21,5.41,2.88,9.96,1.25,5.41,nan,10.21,16.21
67,1,14,10.13,10.13,5.13,3.21,8.17,4.21,6.21,6.63,3.96,7.46,14.62,11.75
67,1,15,18.84,16.58,11.63,10.75,14.62,9.00,3.92,11.50,8.63,11.67,22.63,17.16
67,1,16,21.29,18.41,15.83,14.04,16.29,10.41,nan,12.67,9.38,14.67,17.96,20.88
0,1,17,18.29,13.04,17.25,11.12,12.21,10.37,14.79,11.92,12.00,15.50,13.62,20.71
67,1,18,13.79,11.50,12.08,6.42,12.33,8.96,9.00,7.67,7.08,7.54,11.54,19.87
